,Zipcode,Stats,SEX,Below poverty level,Percent below poverty level,Total
4890,62807,Margin of Error,Female,20.0,4.5,138.0
4891,62807,Margin of Error,Male,25.0,5.7,156.0
4892,62808,Estimate,Female,136.0,17.7,769.0
4893,62808,Estimate,Male,202.0,20.8,969.0
4894,62808,Margin of Error,Female,73.0,8.9,123.0
4895,62808,Margin of Error,Male,107.0,9.1,183.0
4896,62809,Estimate,Female,15.0,25.0,60.0
4897,62809,Estimate,Male,0.0,0.0,80.0
4898,62809,Margin of Error,Female,16.0,24.3,27.0
4899,62809,Margin of Error,Male,12.0,32.1,39.0
4900,62810,Estimate,Female,36.0,8.1,444.0
4901,62810,Estimate,Male,32.0,6.9,463.0
4902,62810,Margin of Error,Female,18.0,3.9,72.0
4903,62810,Margin of Error,Male,21.0,4.7,83.0
4904,62811,Estimate,Female,59.0,37.6,157.0
4905,62811,Estimate,Male,53.0,40.5,131.0
4906,62811,Margin of Error,Female,40.0,18.2,54.0
4907,62811,Margin of Error,Male,41.0,20.9,44.0
4908,62812,Estimate,Female,797.0,14.5,5509.0
4909,62812,Estimate,Male,858.0,15.8,5429.0
4910,62812,Margin of Error,Female,164.0,3.2,303.0
4911,62812,Margin of Error,Male,237.0,4.4,356.0
4912,62814,Estimate,Female,60.0,6.5,929.0
4913,62814,Estimate,Male,73.0,8.3,875.0
4914,62814,Margin of Error,Female,31.0,3.3,120.0
4915,62814,Margin of Error,Male,53.0,5.7,107.0
4916,62815,Estimate,Female,25.0,21.4,117.0
4917,62815,Estimate,Male,10.0,9.6,104.0
4918,62815,Margin of Error,Female,24.0,19.0,49.0
4919,62815,Margin of Error,Male,9.0,8.4,39.0
4920,62816,Estimate,Female,93.0,14.8,627.0
4921,62816,Estimate,Male,67.0,11.6,577.0
4922,62816,Margin of Error,Female,35.0,5.2,112.0
4923,62816,Margin of Error,Male,31.0,4.6,109.0
4924,62817,Estimate,Female,33.0,11.1,297.0
4925,62817,Estimate,Male,27.0,9.4,286.0
4926,62817,Margin of Error,Female,36.0,11.5,124.0
4927,62817,Margin of Error,Male,28.0,9.2,114.0
4928,62818,Estimate,Female,23.0,13.6,169.0
4929,62818,Estimate,Male,20.0,10.2,197.0
4930,62818,Margin of Error,Female,18.0,9.7,52.0
4931,62818,Margin of Error,Male,22.0,10.4,63.0
4932,62819,Estimate,Female,30.0,18.5,162.0
4933,62819,Estimate,Male,27.0,15.7,172.0
4934,62819,Margin of Error,Female,20.0,10.3,44.0
4935,62819,Margin of Error,Male,22.0,11.7,45.0
4936,62820,Estimate,Female,16.0,17.8,90.0
4937,62820,Estimate,Male,3.0,4.3,69.0
4938,62820,Margin of Error,Female,22.0,22.5,49.0
4939,62820,Margin of Error,Male,4.0,6.8,46.0
4940,62821,Estimate,Female,398.0,12.1,3301.0
4941,62821,Estimate,Male,385.0,11.6,3324.0
4942,62821,Margin of Error,Female,148.0,4.5,175.0
4943,62821,Margin of Error,Male,119.0,3.6,151.0
4944,62822,Estimate,Female,451.0,30.5,1481.0
4945,62822,Estimate,Male,356.0,26.2,1357.0
4946,62822,Margin of Error,Female,134.0,8.1,167.0
4947,62822,Margin of Error,Male,134.0,8.9,149.0
4948,62823,Estimate,Female,171.0,17.0,1008.0
4949,62823,Estimate,Male,85.0,10.0,850.0
4950,62823,Margin of Error,Female,160.0,13.4,227.0
4951,62823,Margin of Error,Male,89.0,9.5,181.0
4952,62824,Estimate,Female,182.0,21.3,853.0
4953,62824,Estimate,Male,133.0,16.6,801.0
4954,62824,Margin of Error,Female,94.0,9.5,154.0
4955,62824,Margin of Error,Male,64.0,7.5,115.0
4956,62825,Estimate,Female,10.0,10.3,97.0
4957,62825,Estimate,Male,12.0,13.3,90.0
4958,62825,Margin of Error,Female,8.0,9.5,37.0
4959,62825,Margin of Error,Male,15.0,17.1,42.0
4960,62827,Estimate,Female,178.0,27.1,656.0
4961,62827,Estimate,Male,73.0,13.7,531.0
4962,62827,Margin of Error,Female,82.0,10.4,116.0
4963,62827,Margin of Error,Male,41.0,7.2,99.0
4964,62828,Estimate,Female,133.0,15.6,850.0
4965,62828,Estimate,Male,31.0,4.3,727.0
4966,62828,Margin of Error,Female,83.0,9.3,194.0
4967,62828,Margin of Error,Male,42.0,5.5,196.0
4968,62829,Estimate,Female,0.0,0.0,31.0
4969,62829,Estimate,Male,0.0,,0.0
4970,62829,Margin of Error,Female,12.0,53.3,46.0
4971,62829,Margin of Error,Male,12.0,,12.0
4972,62830,Estimate,Female,77.0,12.6,613.0
4973,62830,Estimate,Male,73.0,11.1,657.0
4974,62830,Margin of Error,Female,31.0,5.0,109.0
4975,62830,Margin of Error,Male,29.0,4.5,106.0
4976,62831,Estimate,Female,21.0,11.9,177.0
4977,62831,Estimate,Male,22.0,12.7,173.0
4978,62831,Margin of Error,Female,20.0,11.0,55.0
4979,62831,Margin of Error,Male,17.0,9.3,48.0
4980,62832,Estimate,Female,1046.0,24.8,4217.0
4981,62832,Estimate,Male,589.0,14.8,3990.0
4982,62832,Margin of Error,Female,333.0,7.4,236.0
4983,62832,Margin of Error,Male,194.0,4.8,309.0
4984,62833,Estimate,Female,0.0,0.0,132.0
4985,62833,Estimate,Male,0.0,0.0,153.0
4986,62833,Margin of Error,Female,12.0,21.6,44.0
4987,62833,Margin of Error,Male,12.0,19.0,55.0
4988,62835,Estimate,Female,141.0,22.0,640.0
4989,62835,Estimate,Male,79.0,16.1,491.0
4990,62835,Margin of Error,Female,66.0,9.1,134.0
4991,62835,Margin of Error,Male,57.0,10.4,121.0
4992,62836,Estimate,Female,30.0,8.5,354.0
4993,62836,Estimate,Male,32.0,7.9,403.0
4994,62836,Margin of Error,Female,19.0,5.6,69.0
4995,62836,Margin of Error,Male,19.0,4.6,77.0
4996,62837,Estimate,Female,704.0,16.0,4405.0
4997,62837,Estimate,Male,501.0,11.4,4407.0
4998,62837,Margin of Error,Female,169.0,3.6,211.0
4999,62837,Margin of Error,Male,141.0,3.1,249.0
5000,62838,Estimate,Female,151.0,15.2,996.0
5001,62838,Estimate,Male,154.0,15.5,994.0
5002,62838,Margin of Error,Female,77.0,7.6,279.0
5003,62838,Margin of Error,Male,81.0,7.5,216.0
5004,62839,Estimate,Female,441.0,13.5,3258.0
5005,62839,Estimate,Male,419.0,13.8,3032.0
5006,62839,Margin of Error,Female,152.0,4.6,184.0
5007,62839,Margin of Error,Male,172.0,5.7,191.0
5008,62841,Estimate,Female,20.0,37.7,53.0
5009,62841,Estimate,Male,36.0,51.4,70.0
5010,62841,Margin of Error,Female,34.0,40.8,39.0
5011,62841,Margin of Error,Male,45.0,39.5,54.0
5012,62842,Estimate,Female,37.0,10.9,340.0
5013,62842,Estimate,Male,26.0,6.9,378.0
5014,62842,Margin of Error,Female,21.0,6.1,70.0
5015,62842,Margin of Error,Male,14.0,3.8,93.0
5016,62843,Estimate,Female,16.0,23.5,68.0
5017,62843,Estimate,Male,17.0,14.3,119.0
5018,62843,Margin of Error,Female,21.0,26.9,39.0
5019,62843,Margin of Error,Male,25.0,22.0,70.0
5020,62844,Estimate,Female,204.0,19.4,1054.0
5021,62844,Estimate,Male,116.0,13.1,885.0
5022,62844,Margin of Error,Female,111.0,8.4,177.0
5023,62844,Margin of Error,Male,45.0,4.6,140.0
5024,62846,Estimate,Female,80.0,17.4,459.0
5025,62846,Estimate,Male,58.0,15.1,385.0
5026,62846,Margin of Error,Female,41.0,8.7,125.0
5027,62846,Margin of Error,Male,38.0,8.8,101.0
5028,62848,Estimate,Female,47.0,16.5,284.0
5029,62848,Estimate,Male,30.0,11.2,267.0
5030,62848,Margin of Error,Female,23.0,7.4,61.0
5031,62848,Margin of Error,Male,21.0,7.4,53.0
5032,62849,Estimate,Female,143.0,13.7,1044.0
5033,62849,Estimate,Male,87.0,8.6,1012.0
5034,62849,Margin of Error,Female,75.0,6.6,161.0
5035,62849,Margin of Error,Male,50.0,4.8,138.0
5036,62850,Estimate,Female,17.0,5.0,343.0
5037,62850,Estimate,Male,37.0,12.3,302.0
5038,62850,Margin of Error,Female,17.0,8.1,249.0
5039,62850,Margin of Error,Male,29.0,12.2,166.0
5040,62851,Estimate,Female,9.0,17.6,51.0
5041,62851,Estimate,Male,13.0,28.3,46.0
5042,62851,Margin of Error,Female,11.0,20.0,28.0
5043,62851,Margin of Error,Male,18.0,30.4,32.0
5044,62852,Estimate,Female,2.0,4.5,44.0
5045,62852,Estimate,Male,6.0,20.0,30.0
5046,62852,Margin of Error,Female,3.0,8.0,21.0
5047,62852,Margin of Error,Male,6.0,16.9,14.0
5048,62853,Estimate,Female,56.0,10.8,519.0
5049,62853,Estimate,Male,33.0,5.7,575.0
5050,62853,Margin of Error,Female,36.0,7.0,126.0
5051,62853,Margin of Error,Male,23.0,3.9,140.0
5052,62854,Estimate,Female,122.0,16.5,740.0
5053,62854,Estimate,Male,85.0,11.0,772.0
5054,62854,Margin of Error,Female,56.0,7.1,122.0
5055,62854,Margin of Error,Male,37.0,5.4,193.0
5056,62856,Estimate,Female,30.0,16.7,180.0
5057,62856,Estimate,Male,24.0,17.3,139.0
5058,62856,Margin of Error,Female,21.0,11.3,65.0
5059,62856,Margin of Error,Male,16.0,10.2,41.0
5060,62858,Estimate,Female,299.0,21.5,1393.0
5061,62858,Estimate,Male,229.0,15.7,1461.0
5062,62858,Margin of Error,Female,137.0,8.7,193.0
5063,62858,Margin of Error,Male,134.0,8.2,229.0
5064,62859,Estimate,Female,421.0,15.0,2799.0
5065,62859,Estimate,Male,408.0,14.9,2734.0
5066,62859,Margin of Error,Female,184.0,6.2,228.0
5067,62859,Margin of Error,Male,311.0,10.7,250.0
5068,62860,Estimate,Female,18.0,11.5,156.0
5069,62860,Estimate,Male,39.0,16.1,242.0
5070,62860,Margin of Error,Female,12.0,7.8,40.0
5071,62860,Margin of Error,Male,25.0,10.0,74.0
5072,62861,Estimate,Female,29.0,42.0,69.0
5073,62861,Estimate,Male,21.0,25.6,82.0
5074,62861,Margin of Error,Female,23.0,25.5,34.0
5075,62861,Margin of Error,Male,20.0,20.8,41.0
5076,62862,Estimate,Female,11.0,8.4,131.0
5077,62862,Estimate,Male,6.0,3.8,160.0
5078,62862,Margin of Error,Female,10.0,7.8,52.0
5079,62862,Margin of Error,Male,7.0,4.8,59.0
5080,62863,Estimate,Female,634.0,13.2,4804.0
5081,62863,Estimate,Male,464.0,10.2,4533.0
5082,62863,Margin of Error,Female,213.0,4.3,191.0
5083,62863,Margin of Error,Male,164.0,3.6,195.0
5084,62864,Estimate,Female,2440.0,20.8,11733.0
5085,62864,Estimate,Male,1538.0,13.9,11061.0
5086,62864,Margin of Error,Female,341.0,2.9,293.0
5087,62864,Margin of Error,Male,223.0,2.0,285.0
5088,62865,Estimate,Female,141.0,13.6,1038.0
5089,62865,Estimate,Male,89.0,9.5,935.0
5090,62865,Margin of Error,Female,104.0,9.2,218.0
5091,62865,Margin of Error,Male,65.0,6.7,162.0
5092,62867,Estimate,Female,74.0,26.3,281.0
5093,62867,Estimate,Male,40.0,15.9,252.0
5094,62867,Margin of Error,Female,37.0,11.4,83.0
5095,62867,Margin of Error,Male,32.0,12.7,84.0
5096,62868,Estimate,Female,133.0,14.4,926.0
5097,62868,Estimate,Male,28.0,3.1,910.0
5098,62868,Margin of Error,Female,92.0,9.0,184.0
5099,62868,Margin of Error,Male,19.0,2.1,163.0
5100,62869,Estimate,Female,245.0,20.3,1209.0
5101,62869,Estimate,Male,258.0,20.7,1247.0
5102,62869,Margin of Error,Female,97.0,8.1,180.0
5103,62869,Margin of Error,Male,106.0,7.7,171.0
5104,62870,Estimate,Female,201.0,20.4,984.0
5105,62870,Estimate,Male,163.0,16.0,1016.0
5106,62870,Margin of Error,Female,96.0,8.5,156.0
5107,62870,Margin of Error,Male,57.0,5.9,174.0
5108,62871,Estimate,Female,22.0,9.3,237.0
5109,62871,Estimate,Male,22.0,7.0,316.0
5110,62871,Margin of Error,Female,14.0,6.4,70.0
5111,62871,Margin of Error,Male,16.0,5.3,118.0
5112,62872,Estimate,Female,56.0,10.1,557.0
5113,62872,Estimate,Male,31.0,5.4,576.0
5114,62872,Margin of Error,Female,31.0,5.4,132.0
5115,62872,Margin of Error,Male,27.0,4.5,106.0
5116,62874,Estimate,Female,52.0,25.9,201.0
5117,62874,Estimate,Male,61.0,26.8,228.0
5118,62874,Margin of Error,Female,30.0,12.1,54.0
5119,62874,Margin of Error,Male,48.0,16.7,79.0
5120,62875,Estimate,Female,61.0,11.0,553.0
5121,62875,Estimate,Male,25.0,4.6,548.0
5122,62875,Margin of Error,Female,30.0,5.2,68.0
5123,62875,Margin of Error,Male,18.0,3.1,102.0
5124,62876,Estimate,Female,2.0,3.5,57.0
5125,62876,Estimate,Male,8.0,9.4,85.0
5126,62876,Margin of Error,Female,4.0,6.8,28.0
5127,62876,Margin of Error,Male,9.0,11.1,22.0
5128,62877,Estimate,Female,60.0,26.5,226.0
5129,62877,Estimate,Male,43.0,15.9,271.0
5130,62877,Margin of Error,Female,45.0,15.9,53.0
5131,62877,Margin of Error,Male,30.0,10.8,73.0
5132,62878,Estimate,Female,13.0,5.6,232.0
5133,62878,Estimate,Male,11.0,6.8,162.0
5134,62878,Margin of Error,Female,20.0,9.6,99.0
5135,62878,Margin of Error,Male,18.0,12.2,68.0
5136,62879,Estimate,Female,10.0,22.2,45.0
5137,62879,Estimate,Male,13.0,21.7,60.0
5138,62879,Margin of Error,Female,11.0,22.1,28.0
5139,62879,Margin of Error,Male,14.0,22.4,29.0
5140,62880,Estimate,Female,45.0,13.0,346.0
5141,62880,Estimate,Male,35.0,9.3,375.0
5142,62880,Margin of Error,Female,30.0,8.6,88.0
5143,62880,Margin of Error,Male,21.0,5.7,89.0
5144,62881,Estimate,Female,980.0,18.5,5301.0
5145,62881,Estimate,Male,659.0,13.0,5078.0
5146,62881,Margin of Error,Female,245.0,4.6,208.0
5147,62881,Margin of Error,Male,167.0,3.2,280.0
5148,62882,Estimate,Female,276.0,23.2,1191.0
5149,62882,Estimate,Male,213.0,20.3,1050.0
5150,62882,Margin of Error,Female,86.0,6.9,165.0
5151,62882,Margin of Error,Male,72.0,6.0,173.0
5152,62883,Estimate,Female,34.0,11.0,308.0
5153,62883,Estimate,Male,24.0,6.9,350.0
5154,62883,Margin of Error,Female,27.0,9.3,111.0
5155,62883,Margin of Error,Male,24.0,7.4,142.0
5156,62884,Estimate,Female,114.0,8.9,1276.0
5157,62884,Estimate,Male,64.0,4.6,1383.0
5158,62884,Margin of Error,Female,71.0,5.3,134.0
5159,62884,Margin of Error,Male,40.0,2.9,142.0
5160,62885,Estimate,Female,36.0,17.8,202.0
5161,62885,Estimate,Male,62.0,26.7,232.0
5162,62885,Margin of Error,Female,32.0,15.3,64.0
5163,62885,Margin of Error,Male,43.0,17.1,79.0
5164,62886,Estimate,Female,25.0,14.7,170.0
5165,62886,Estimate,Male,10.0,6.1,165.0
5166,62886,Margin of Error,Female,17.0,10.1,57.0
5167,62886,Margin of Error,Male,11.0,6.9,52.0
5168,62887,Estimate,Female,20.0,13.2,152.0
5169,62887,Estimate,Male,17.0,7.4,229.0
5170,62887,Margin of Error,Female,27.0,18.6,85.0
5171,62887,Margin of Error,Male,22.0,11.7,135.0
5172,62888,Estimate,Female,100.0,9.2,1084.0
5173,62888,Estimate,Male,60.0,5.4,1111.0
5174,62888,Margin of Error,Female,44.0,4.0,150.0
5175,62888,Margin of Error,Male,29.0,2.8,169.0
5176,62889,Estimate,Female,32.0,6.7,480.0
5177,62889,Estimate,Male,1.0,0.2,552.0
5178,62889,Margin of Error,Female,25.0,4.8,108.0
5179,62889,Margin of Error,Male,2.0,0.3,117.0
5180,62890,Estimate,Female,224.0,18.6,1202.0
5181,62890,Estimate,Male,172.0,16.2,1061.0
5182,62890,Margin of Error,Female,88.0,7.4,195.0
5183,62890,Margin of Error,Male,74.0,6.7,146.0
5184,62891,Estimate,Female,48.0,12.5,384.0
5185,62891,Estimate,Male,49.0,14.9,328.0
5186,62891,Margin of Error,Female,29.0,7.5,117.0
5187,62891,Margin of Error,Male,37.0,10.1,80.0
5188,62892,Estimate,Female,25.0,19.5,128.0
5189,62892,Estimate,Male,18.0,11.5,157.0
5190,62892,Margin of Error,Female,17.0,10.1,44.0
5191,62892,Margin of Error,Male,14.0,9.0,52.0
5192,62893,Estimate,Female,62.0,14.7,421.0
5193,62893,Estimate,Male,50.0,12.5,399.0
5194,62893,Margin of Error,Female,44.0,9.8,99.0
5195,62893,Margin of Error,Male,41.0,9.6,78.0
5196,62894,Estimate,Female,56.0,10.4,536.0
5197,62894,Estimate,Male,30.0,5.4,555.0
5198,62894,Margin of Error,Female,28.0,5.1,83.0
5199,62894,Margin of Error,Male,16.0,2.9,75.0
5200,62895,Estimate,Female,55.0,6.6,832.0
5201,62895,Estimate,Male,104.0,12.5,830.0
5202,62895,Margin of Error,Female,40.0,4.8,116.0
5203,62895,Margin of Error,Male,64.0,6.8,157.0
5204,62896,Estimate,Female,1725.0,29.2,5912.0
5205,62896,Estimate,Male,1151.0,20.1,5733.0
5206,62896,Margin of Error,Female,340.0,5.3,298.0
5207,62896,Margin of Error,Male,339.0,5.6,325.0
5208,62897,Estimate,Female,59.0,31.1,190.0
5209,62897,Estimate,Male,53.0,29.1,182.0
5210,62897,Margin of Error,Female,52.0,21.9,61.0
5211,62897,Margin of Error,Male,42.0,18.9,60.0
5212,62898,Estimate,Female,146.0,13.7,1069.0
5213,62898,Estimate,Male,65.0,6.5,993.0
5214,62898,Margin of Error,Female,85.0,7.4,167.0
5215,62898,Margin of Error,Male,30.0,3.1,161.0
5216,62899,Estimate,Female,170.0,24.8,685.0
5217,62899,Estimate,Male,213.0,26.7,799.0
5218,62899,Margin of Error,Female,129.0,16.7,154.0
5219,62899,Margin of Error,Male,136.0,14.6,175.0
5220,62901,Estimate,Female,4207.0,36.8,11429.0
5221,62901,Estimate,Male,3919.0,34.5,11365.0
5222,62901,Margin of Error,Female,527.0,4.0,538.0
5223,62901,Margin of Error,Male,487.0,3.9,601.0
5224,62902,Estimate,Female,256.0,13.1,1950.0
5225,62902,Estimate,Male,349.0,15.8,2211.0
5226,62902,Margin of Error,Female,113.0,5.5,252.0
5227,62902,Margin of Error,Male,124.0,5.3,269.0
5228,62903,Estimate,Female,334.0,22.7,1469.0
5229,62903,Estimate,Male,494.0,29.2,1689.0
5230,62903,Margin of Error,Female,196.0,10.4,393.0
5231,62903,Margin of Error,Male,272.0,12.0,404.0
5232,62905,Estimate,Female,47.0,16.0,294.0
5233,62905,Estimate,Male,14.0,4.8,289.0
5234,62905,Margin of Error,Female,38.0,11.4,80.0
5235,62905,Margin of Error,Male,11.0,3.8,101.0
5236,62906,Estimate,Female,618.0,19.2,3211.0
5237,62906,Estimate,Male,736.0,20.9,3514.0
5238,62906,Margin of Error,Female,174.0,5.8,274.0
5239,62906,Margin of Error,Male,296.0,8.4,247.0
5240,62907,Estimate,Female,173.0,16.5,1047.0
5241,62907,Estimate,Male,138.0,16.8,823.0
5242,62907,Margin of Error,Female,96.0,8.1,166.0
5243,62907,Margin of Error,Male,68.0,7.7,145.0
5244,62908,Estimate,Female,25.0,8.3,302.0
5245,62908,Estimate,Male,28.0,8.8,317.0
5246,62908,Margin of Error,Female,18.0,6.3,102.0
5247,62908,Margin of Error,Male,16.0,5.7,103.0
5248,62910,Estimate,Female,160.0,14.6,1098.0
5249,62910,Estimate,Male,191.0,17.4,1095.0
5250,62910,Margin of Error,Female,76.0,6.9,203.0
5251,62910,Margin of Error,Male,88.0,7.2,153.0
5252,62912,Estimate,Female,226.0,27.1,833.0
5253,62912,Estimate,Male,72.0,11.4,634.0
5254,62912,Margin of Error,Female,106.0,9.9,179.0
5255,62912,Margin of Error,Male,45.0,6.4,126.0
5256,62914,Estimate,Female,476.0,44.9,1060.0
5257,62914,Estimate,Male,271.0,27.6,981.0
5258,62914,Margin of Error,Female,148.0,12.1,129.0
5259,62914,Margin of Error,Male,104.0,9.6,108.0
5260,62915,Estimate,Female,0.0,0.0,183.0
5261,62915,Estimate,Male,14.0,7.5,187.0
5262,62915,Margin of Error,Female,12.0,16.2,92.0
5263,62915,Margin of Error,Male,20.0,10.5,83.0
5264,62916,Estimate,Female,24.0,6.6,363.0
5265,62916,Estimate,Male,15.0,3.9,381.0
5266,62916,Margin of Error,Female,23.0,6.1,91.0
5267,62916,Margin of Error,Male,14.0,3.6,90.0
5268,62917,Estimate,Female,173.0,14.7,1174.0
5269,62917,Estimate,Male,179.0,16.2,1107.0
5270,62917,Margin of Error,Female,85.0,6.6,191.0
5271,62917,Margin of Error,Male,96.0,8.6,181.0
5272,62918,Estimate,Female,726.0,14.3,5064.0
5273,62918,Estimate,Male,438.0,9.6,4555.0
5274,62918,Margin of Error,Female,313.0,5.9,330.0
5275,62918,Margin of Error,Male,219.0,4.6,307.0
5276,62919,Estimate,Female,49.0,10.2,480.0
5277,62919,Estimate,Male,32.0,8.9,359.0
5278,62919,Margin of Error,Female,34.0,6.9,99.0
5279,62919,Margin of Error,Male,25.0,7.1,81.0
5280,62920,Estimate,Female,204.0,13.3,1537.0
5281,62920,Estimate,Male,192.0,12.2,1572.0
5282,62920,Margin of Error,Female,82.0,5.6,173.0
5283,62920,Margin of Error,Male,90.0,5.7,189.0
5284,62921,Estimate,Female,80.0,56.3,142.0
5285,62921,Estimate,Male,52.0,43.0,121.0
5286,62921,Margin of Error,Female,61.0,21.6,72.0
5287,62921,Margin of Error,Male,40.0,24.0,59.0
5288,62922,Estimate,Female,117.0,8.1,1448.0
5289,62922,Estimate,Male,127.0,7.9,1613.0
5290,62922,Margin of Error,Female,53.0,3.7,206.0
5291,62922,Margin of Error,Male,56.0,3.5,240.0
5292,62923,Estimate,Female,50.0,18.2,275.0
5293,62923,Estimate,Male,15.0,7.8,192.0
5294,62923,Margin of Error,Female,30.0,9.9,70.0
5295,62923,Margin of Error,Male,12.0,6.2,69.0
5296,62924,Estimate,Female,204.0,13.6,1495.0
5297,62924,Estimate,Male,223.0,15.0,1488.0
5298,62924,Margin of Error,Female,62.0,4.2,208.0
5299,62924,Margin of Error,Male,86.0,5.4,207.0
5300,62926,Estimate,Female,164.0,16.3,1006.0
5301,62926,Estimate,Male,192.0,17.7,1086.0
5302,62926,Margin of Error,Female,65.0,6.4,169.0
5303,62926,Margin of Error,Male,105.0,8.4,189.0
5304,62927,Estimate,Female,45.0,30.4,148.0
5305,62927,Estimate,Male,35.0,21.3,164.0
5306,62927,Margin of Error,Female,49.0,23.4,60.0
5307,62927,Margin of Error,Male,30.0,15.4,56.0
5308,62928,Estimate,Female,20.0,24.1,83.0
5309,62928,Estimate,Male,3.0,4.4,68.0
5310,62928,Margin of Error,Female,17.0,18.1,39.0
5311,62928,Margin of Error,Male,6.0,8.9,62.0
5312,62930,Estimate,Female,630.0,22.1,2846.0
5313,62930,Estimate,Male,661.0,23.1,2862.0
5314,62930,Margin of Error,Female,182.0,6.4,170.0
5315,62930,Margin of Error,Male,241.0,8.3,151.0
5316,62931,Estimate,Female,115.0,18.9,607.0
5317,62931,Estimate,Male,132.0,18.3,722.0
5318,62931,Margin of Error,Female,64.0,9.3,113.0
5319,62931,Margin of Error,Male,78.0,9.0,127.0
5320,62932,Estimate,Female,109.0,19.2,568.0
5321,62932,Estimate,Male,75.0,12.9,580.0
5322,62932,Margin of Error,Female,52.0,8.4,108.0
5323,62932,Margin of Error,Male,38.0,6.1,101.0
5324,62933,Estimate,Female,87.0,10.9,800.0
5325,62933,Estimate,Male,55.0,12.0,457.0
5326,62933,Margin of Error,Female,57.0,7.0,234.0
5327,62933,Margin of Error,Male,30.0,6.5,126.0
5328,62934,Estimate,Female,48.0,14.5,332.0
5329,62934,Estimate,Male,70.0,20.4,343.0
5330,62934,Margin of Error,Female,41.0,11.6,90.0
5331,62934,Margin of Error,Male,36.0,9.5,84.0
5332,62935,Estimate,Female,153.0,14.3,1070.0
5333,62935,Estimate,Male,172.0,16.3,1057.0
5334,62935,Margin of Error,Female,92.0,8.1,216.0
5335,62935,Margin of Error,Male,82.0,7.6,188.0
5336,62938,Estimate,Female,298.0,17.8,1672.0
5337,62938,Estimate,Male,412.0,26.6,1550.0
5338,62938,Margin of Error,Female,100.0,5.7,152.0
5339,62938,Margin of Error,Male,197.0,11.8,183.0
5340,62939,Estimate,Female,159.0,11.4,1395.0
5341,62939,Estimate,Male,92.0,7.6,1217.0
5342,62939,Margin of Error,Female,68.0,4.7,132.0
5343,62939,Margin of Error,Male,46.0,3.6,146.0
5344,62940,Estimate,Female,61.0,17.5,349.0
5345,62940,Estimate,Male,82.0,22.5,365.0
5346,62940,Margin of Error,Female,78.0,22.9,244.0
5347,62940,Margin of Error,Male,85.0,23.7,216.0
5348,62941,Estimate,Female,16.0,5.1,316.0
5349,62941,Estimate,Male,29.0,8.2,355.0
5350,62941,Margin of Error,Female,12.0,3.6,72.0
5351,62941,Margin of Error,Male,38.0,10.0,105.0
5352,62942,Estimate,Female,60.0,20.2,297.0
5353,62942,Estimate,Male,16.0,4.8,336.0
5354,62942,Margin of Error,Female,35.0,10.3,74.0
5355,62942,Margin of Error,Male,14.0,4.3,92.0
5356,62943,Estimate,Female,21.0,13.6,154.0
5357,62943,Estimate,Male,2.0,1.5,132.0
5358,62943,Margin of Error,Female,25.0,15.7,70.0
5359,62943,Margin of Error,Male,3.0,2.8,51.0
5360,62946,Estimate,Female,1120.0,18.2,6139.0
5361,62946,Estimate,Male,1000.0,17.6,5693.0
5362,62946,Margin of Error,Female,257.0,4.3,320.0
5363,62946,Margin of Error,Male,267.0,4.5,310.0
5364,62947,Estimate,Female,0.0,0.0,130.0
5365,62947,Estimate,Male,12.0,4.7,254.0
5366,62947,Margin of Error,Female,12.0,21.9,60.0
5367,62947,Margin of Error,Male,19.0,7.4,96.0
5368,62948,Estimate,Female,1269.0,18.1,7021.0
5369,62948,Estimate,Male,681.0,11.3,6046.0
5370,62948,Margin of Error,Female,283.0,4.1,427.0
5371,62948,Margin of Error,Male,221.0,3.5,320.0
5372,62949,Estimate,Female,93.0,23.4,397.0
5373,62949,Estimate,Male,56.0,16.9,331.0
5374,62949,Margin of Error,Female,46.0,10.0,112.0
5375,62949,Margin of Error,Male,25.0,7.0,93.0
